"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"62","0","$362","","2022-03-10 18:37:38","1899-12-30 00:00:00","2022-03-10 18:37:39","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7682","False","","2022-03-10 15:37:38"
"61","0","$362","","2022-03-10 18:37:39","1899-12-30 00:00:00","2022-03-10 18:37:40","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7683","False","","2022-03-10 15:37:39"
"62","4","$360","","2022-03-10 18:37:40","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7684","False","","2022-03-10 15:37:40"
"61","4","$360","","2022-03-10 18:37:41","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7685","False","","2022-03-10 15:37:41"
"62","0","$362","","2022-03-10 18:37:40","1899-12-30 00:00:00","2022-03-10 18:37:41","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7686","False","","2022-03-10 15:37:40"
"61","0","$362","","2022-03-10 18:37:41","1899-12-30 00:00:00","2022-03-10 18:37:44","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7687","False","","2022-03-10 15:37:41"
"65","4","$360","","2022-03-10 18:37:44","1899-12-30 00:00:00","1899-12-30 00:00:00","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7688","False","","2022-03-10 15:37:44"
"65","0","$362","","2022-03-10 18:37:44","1899-12-30 00:00:00","2022-03-10 18:37:45","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7689","False","","2022-03-10 15:37:44"
"62","4","$360","","2022-03-10 18:37:45","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7690","False","","2022-03-10 15:37:45"
"61","4","$360","","2022-03-10 18:37:46","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7691","False","","2022-03-10 15:37:46"
"62","0","$362","","2022-03-10 18:37:45","1899-12-30 00:00:00","2022-03-10 18:37:46","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7692","False","","2022-03-10 15:37:45"
"61","0","$362","","2022-03-10 18:37:46","1899-12-30 00:00:00","2022-03-10 18:37:49","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7693","False","","2022-03-10 15:37:46"
"65","4","$360","","2022-03-10 18:37:49","1899-12-30 00:00:00","1899-12-30 00:00:00","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7694","False","","2022-03-10 15:37:49"
"62","4","$360","","2022-03-10 18:37:51","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7695","False","","2022-03-10 15:37:51"
"65","0","$362","","2022-03-10 18:37:49","1899-12-30 00:00:00","2022-03-10 18:37:51","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7696","False","","2022-03-10 15:37:49"
"61","4","$360","","2022-03-10 18:37:52","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7697","False","","2022-03-10 15:37:52"
"62","0","$362","","2022-03-10 18:37:51","1899-12-30 00:00:00","2022-03-10 18:37:52","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7698","False","","2022-03-10 15:37:51"
"61","0","$362","","2022-03-10 18:37:52","1899-12-30 00:00:00","2022-03-10 18:37:53","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7699","False","","2022-03-10 15:37:52"
"62","4","$360","","2022-03-10 18:37:53","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7700","False","","2022-03-10 15:37:53"
"61","4","$360","","2022-03-10 18:37:53","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7701","False","","2022-03-10 15:37:53"
"62","0","$362","","2022-03-10 18:37:53","1899-12-30 00:00:00","2022-03-10 18:37:53","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7702","False","","2022-03-10 15:37:53"
"61","0","$362","","2022-03-10 18:37:53","1899-12-30 00:00:00","2022-03-10 18:37:54","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7703","False","","2022-03-10 15:37:53"
"62","4","$360","","2022-03-10 18:37:54","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7704","False","","2022-03-10 15:37:54"
"61","4","$360","","2022-03-10 18:37:54","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7705","False","","2022-03-10 15:37:54"
"62","0","$362","","2022-03-10 18:37:54","1899-12-30 00:00:00","2022-03-10 18:37:54","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7706","False","","2022-03-10 15:37:54"
"61","0","$362","","2022-03-10 18:37:54","1899-12-30 00:00:00","2022-03-10 18:37:55","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7707","False","","2022-03-10 15:37:54"
